"NSFTV.ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"NSFTV_1",-21.5949496268529,-30.2102255674633,-3.76572025986794,-2.6101050336063,0.241562577653471,1.43505636981942,1.01728315089974,1.16162911221571,1.17094895225374,1.40154522597702,1.25441782665905,0.993502071592259,0.891533686225844,1.09785623750423,1.10539441406591,1.06379485622484,1.06611043963821,1.06612645287853,1.04617187225143,1.01846033171908,0.941517256265071,NA,NA,NA
"NSFTV_10",22.3044853940944,-17.4042650729992,-2.52434142384455,4.6448513878573,3.45893811336297,3.24111404802475,2.60694376828157,2.28830788142473,2.45849806870063,2.46501604051093,2.26666180283325,1.94953332326797,1.5878658748674,1.53784909416306,1.44039841797465,1.38346655531476,1.36012023244339,1.29975466850979,1.29338706002799,1.25487416371187,1.24024514501906,NA,NA,NA
"NSFTV_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_101",51.7200537849251,-22.739603600305,-5.81870787425428,-1.06542188949605,0.150524295964799,-0.627425420913878,-0.39338198643906,-0.0919264093159337,0.242748724799197,-0.0136414614211232,0.297518861077622,0.361596052582759,0.598124093155261,0.694633418613982,0.697016058036478,0.760208803150948,0.777239326436151,0.85145769747747,0.904735615731818,0.891970930039097,0.894201591277912,NA,NA,NA
"NSFTV_102",-15.4450455309472,-2.18964396873124,5.33841068800785,2.58783201287085,2.361039487061,1.09571804052749,1.13326346818406,0.842615109549366,0.677185351576796,0.750210928785314,0.703432526865567,0.705983927560422,0.621508114828903,0.49742211849734,0.512206709146024,0.632781663229879,0.655212231461589,0.712311629197585,0.775462930857297,0.831617996650493,0.896703994880087,NA,NA,NA
"NSFTV_103",-24.4755797290585,20.4610242761898,8.12043106352712,4.9435908200869,3.83337597843031,2.20597218897764,1.39150588140813,2.03597363920411,1.90073341602782,1.56821487189573,1.4934706206929,1.49270618871112,1.2193449069427,1.01351654035171,0.948507049062938,0.943590531938612,0.95852799139651,0.866378286178813,0.794865782718408,0.863223484313397,0.850770297369998,NA,NA,NA
"NSFTV_104",-53.8745044210386,51.4245122334482,10.8024359145491,5.78527858417861,4.45233655853178,3.14012217764379,2.69191576553023,2.11553072542183,1.56512121020007,1.4653799639339,1.77254502983601,1.54303736548864,1.16807819702074,1.0697885976988,1.09634523593628,1.1838305379418,1.16310386327044,1.09350982109191,1.05297250459604,1.06012290627029,1.07230162285699,NA,NA,NA
"NSFTV_105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_106",-30.8666475187537,28.8668492591631,5.87222435026664,2.64661678891018,2.95794383288797,2.17400485480499,1.51398087948875,1.51925265532684,1.25674686188499,1.13402198814726,1.17528248330235,1.29340231689659,1.36744329931793,1.32905229244438,1.25467108927863,1.26786628238289,1.30010804578303,1.27347351315848,1.23543763295468,1.18927013567214,1.17997748047039,NA,NA,NA
"NSFTV_107",-41.3478617072951,-2.96274787567336,-0.985911749623301,-1.16408446768128,-0.513850714929876,1.54140657995737,2.48871885106833,1.97584373836083,1.86617818534063,2.0740807133091,1.80128937996318,1.68348118770279,1.551185516723,1.62191742051641,1.55293457539257,1.4605790497605,1.42312083018909,1.3437328027749,1.29037486041608,1.20985717962088,1.16631568349013,NA,NA,NA
"NSFTV_108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_11",57.3339792382827,-26.6242688729615,-3.65068046403033,-4.61059607314579,-0.294777777568518,0.0885076232322675,0.0295365303197008,0.0343642610028529,0.33477552036487,0.526165751795048,0.576200004766958,0.587006627039305,0.687432610351441,0.722256816946908,0.809451491259008,0.856114720431496,0.925490835346558,0.970292837655166,0.993057258399195,0.974921895151231,0.978310549789356,NA,NA,NA
"NSFTV_110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_112",28.1018923007553,-65.461149818828,-13.413893019995,-5.47313549812326,-1.96760333184151,-0.998195215656227,-0.499026732086347,0.639018974213779,1.0478824365776,0.523848890373526,0.681175963327347,0.926253575731674,1.033053643387,0.985264647480405,1.02815223715411,1.07403066185,1.0729889270581,1.08201034085642,1.07771016653379,1.06237583316951,1.02195302529415,NA,NA,NA
"NSFTV_113",16.3389006215044,-25.937747380703,-1.73132987001473,-0.485285815402931,1.18399096421025,0.4248440585554,0.757787153926472,1.62059185830771,1.46392882442937,1.30320291321346,1.26446806649021,1.25127956322965,1.35284064517351,1.33839868110032,1.30786109766229,1.1950918468196,1.16829321983878,1.18348395136113,1.13538952681851,1.111626192318,1.08192290060745,NA,NA,NA
"NSFTV_114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_116",10.9153406946896,-1.18727070222117,1.54362906011692,1.37592578580207,1.2235197450713,0.927352137990283,0.944895802761613,0.938016783190832,0.620164307089041,1.04842629758983,1.29655144448632,1.2575077007756,0.979448771041432,1.07324790531145,0.899344802759962,0.899233389953896,0.943027048084097,0.954731873803205,0.970535593304874,0.991415078160335,0.991167523005973,NA,NA,NA
"NSFTV_117",11.1001424659978,-4.4576350591133,2.12823385303739,0.672757383086821,0.540243023853723,0.87434001775691,0.574949827397491,0.558137949353362,0.60616944382564,0.481841179840128,0.715265357102856,0.942554623497052,0.915613095987287,0.740818159766735,0.680439793924221,0.783148367215652,0.811485140129219,0.904137470258106,1.00803883418769,1.03700016376538,1.05525508096347,NA,NA,NA
"NSFTV_118",56.3946111297083,-40.8299207978832,-4.97509694608797,-3.92410039416817,-3.13395311620892,-1.48761778461485,-0.461112490243927,-0.0795680365853155,-0.0729011978036441,-0.825250698531464,-0.488004927741183,-0.273292660319807,0.0294451772497047,0.231424221292096,0.219607732966904,0.303967186406806,0.51231858629796,0.706863648988462,0.776444651091763,0.797384925544952,0.815572367493012,NA,NA,NA
"NSFTV_119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
