"V1","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"NSFTV_217",0.975419176298226,1.01718253501236,1.00201983106867,1.0173880873104,1.03315125258994,1.00076793856491,0.967991432651119,0.894493498153797,0.82172599137235,0.827202001641972,0.840192504476848,0.837642412705628,0.79924876298713,0.760025873221216,0.732338834618203,0.697753256095135,0.664216595299909,0.583164937424646,0.539784745551823,0.48574716299782,0.461128782981347,NA,NA,NA
"NSFTV_218",1.08545846084098,1.12038290466061,1.13332222314807,1.19216786784871,1.09711124769514,1.07965879857381,1.06708531168632,0.979697115964764,0.945426864972479,0.92917358931758,0.856978859433779,0.750077675361375,0.669299475021973,0.634513642991044,0.608035159795538,0.618728047621953,0.555776559603466,0.465270840825242,0.423139064243716,0.351191155810825,0.394765651568301,NA,NA,NA
"NSFTV_236",0.850284353921439,0.863383637807784,0.977838887091556,0.890906813627255,0.840060497211457,0.769513444754602,0.796170901246405,0.748999482084844,0.746853541861573,0.7853183723131,0.759315410867662,0.679796040544167,0.74655315835118,0.754105793838043,0.688404266554018,0.636305085855884,0.595068013377798,0.537442361023186,0.523260647880017,0.472372690721516,0.423751510953565,NA,NA,NA
"NSFTV_259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_340",0.949568049210729,1.01174929840973,0.877183254782368,0.880126039942874,0.989731994689678,0.929735362849744,0.873081944749667,0.866246605105921,0.837429268833907,0.814066063526107,0.790549933093422,0.746779891226809,0.712726909404514,0.657562128156224,0.519371941272431,0.467463655866588,0.431658096288586,0.381845930808742,0.322804790297298,0.302092150617392,0.29516147107355,NA,NA,NA
"NSFTV_358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_364",0.890329125338142,0.82958815860112,0.796408529741863,0.835756596661282,0.85578231292517,0.88606041535557,0.893846578366446,0.871339742458987,0.784854748513836,0.827046412397581,0.82917027814987,0.79252505918501,0.740718974265588,0.639969479239524,0.594014779976381,0.607828808515344,0.573574282366977,0.484429005219484,0.403543200558253,0.365751385023334,0.366649198302881,NA,NA,NA
"NSFTV_166",1.15227934044617,0.9928522982209,1.04218483296757,0.949519509088804,1.03738317757009,0.881659690332019,0.915979909299264,0.844970003725447,0.798066595059076,0.751116706620906,0.76180152141233,0.685502018772299,0.616524078890455,0.543665699163394,0.459632980139291,0.520461888237406,0.425707547169811,0.344700437391924,0.347808514705481,0.298398936592334,0.326910949510273,NA,NA,NA
"NSFTV_270",0.848161328588375,0.893192133131619,0.978554778554779,0.887128819202062,0.76130286825474,0.932230332522303,0.892006498334113,0.810444484272784,0.761842170119777,0.836567538613834,0.894488734835355,0.900726096772225,0.780587499357315,0.694162471649057,0.650404358509709,0.648654686387889,0.648737250517559,0.543431476153377,0.480189386928015,0.455002371078282,0.408794583919784,NA,NA,NA
"NSFTV_294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_293",1.03035315154224,1.11339410424171,1.00713274837249,1.01852921668057,1.06581986143187,0.96805350248999,0.941678587341416,0.838341531974701,0.812362537381921,0.775400254833527,0.694060600123674,0.613351376204309,0.559571514869246,0.480378743541942,0.439859486553663,0.390476833881983,0.345864327498375,0.309312088219276,0.310771613811214,0.307596222673288,0.304372899818887,NA,NA,NA
"NSFTV_305",1.09626033528029,0.976391417066578,0.94532865317113,1.04646464646465,0.93108504398827,0.791026945710367,0.786715168612312,0.828077298335064,0.829412952400182,0.758213608427574,0.696188237655896,0.727273396657094,0.747830300894313,0.704676657242838,0.666579609774988,0.638930982228957,0.578990107233437,0.526415338774453,0.459183223687835,0.412585248816218,0.379458983358467,NA,NA,NA
"NSFTV_335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_387",0.993990384615385,0.989587253795007,1.0675390035229,1.07681038919903,1.02544496562359,0.874672210541236,0.806088821467803,0.785608365309648,0.824605545945379,0.665849755486174,0.607534556596219,0.600050878043739,0.567177877575613,0.550003763454349,0.467250671838619,0.440022068095839,0.394933063845893,0.334863992561198,0.324274992494746,0.300870362887814,0.298110667031755,NA,NA,NA
"NSFTV_390",1.00973217653716,0.945216049382716,0.847278882041489,0.754645367833922,0.755864987721407,0.760896771966166,0.709087046750658,0.659239859634637,0.603761811374577,0.618630580024682,0.590008932267271,0.516144942375167,0.480157133976566,0.44744519576835,0.387526392113548,0.366200338301803,0.334558202908337,0.306686259306052,0.272438560744898,0.249286053069221,0.232221981024862,NA,NA,NA
"NSFTV_280",1.0245114650401,1.10192601067887,1.09105795244198,1.06899039795748,1.01609719724549,1.04009556455801,0.990912595693121,0.915946069569384,0.883101316758275,0.902751396648045,0.943872346626512,0.932246171580757,0.972093109386863,0.890108148494751,0.893769742590228,0.849118297027917,0.823133305524105,0.815402238462102,0.750470454059448,0.69103561784428,0.617479775697742,NA,NA,NA
"NSFTV_20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_39",0.934023337595908,0.925929275572036,0.892524701274124,0.944513738581753,0.848383913150753,0.875624321389794,0.912976101568335,0.834305526272636,0.770540950739193,0.768412582530894,0.735514688955393,0.679764906555918,0.566271396857819,0.483747574609628,0.41084655563652,0.359336578894197,0.311931272613968,0.30154701968102,0.276144494480978,0.256151861881469,0.24694481590767,NA,NA,NA
"NSFTV_40",0.866265965439519,0.851995248361125,0.882073344204281,0.849675696299122,0.834216518319189,0.801054702872885,0.835027677240792,0.784662635981916,0.769045244973964,0.744446307037248,0.704764222366429,0.656368613138686,0.588815392505883,0.514919784600756,0.484058108780621,0.408614668218859,0.370845569895032,0.344248182394667,0.330771298038162,0.320676668518862,0.286392200607053,NA,NA,NA
"NSFTV_60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_55",0.875256195267375,0.931705662936589,0.847156208277704,0.836013709464804,0.791470856421407,0.89170130428551,0.804282927058602,0.721722832115671,0.684388550312169,0.712036322705485,0.654935544392665,0.612945188916036,0.604904117745297,0.620435097990127,0.57386635695875,0.533033065175601,0.540206972429389,0.480091164563996,0.440079664858183,0.398760693134459,0.350144520758014,NA,NA,NA
"NSFTV_128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_182",0.917091369006693,0.804385413199965,0.862516533971919,0.896399932222988,0.864824210621338,0.814605691776434,0.757379483953376,0.751920064570804,0.697509680200527,0.707874026987535,0.690970532811227,0.665030933867816,0.696451976236447,0.720242810602622,0.727479905442962,0.686865266546824,0.665795216823536,0.624070642240651,0.590405735331628,0.531624168227626,0.532492499515069,NA,NA,NA
"NSFTV_205",0.884069853242601,0.874388351831961,0.971352431712192,0.946520776985493,0.968168915255318,1.09422716694102,1.12696182333468,1.09099680395586,1.08138155221455,1.04767230532644,1.08633401244921,1.04183798529295,0.957341285661888,0.9466122283709,0.931447080996651,0.916616472436821,0.886806785325997,0.723246156634386,0.532952703178967,0.441709087874489,0.42179586608853,NA,NA,NA
"NSFTV_249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_266",0.976118667953272,0.990182522191854,0.963441669916711,1.02727419767865,0.984227974269187,1.00084535148015,0.963283199540086,0.853863154206811,0.918054934987955,0.906194535607684,0.871535586482683,0.803012641971266,0.761836153426696,0.73243366786635,0.658133801000862,0.619724984484764,0.573822371095193,0.500557253685537,0.440249576645699,0.407410086330903,0.381689361124831,NA,NA,NA
"NSFTV_271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_264",1.06488045176018,0.970541681322547,0.972300093445468,1.0526618374152,1.07261694058154,0.994723739456768,0.982023360506144,1.13408055454622,1.00582578508439,0.972661598753482,1.08649179110416,1.05060806824885,0.939159242512423,0.851241767487742,0.856699978342254,0.896615435374337,0.864665227829376,0.762890726214873,0.770824118619732,0.768432784901186,0.729027880250098,NA,NA,NA
"NSFTV_273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_343",1.18893922234806,1.19609345078514,1.10874537137878,1.1088438101347,1.07668419381021,1.03015630309208,0.935668214383259,1.04542553007953,1.06963279857398,0.986078692897633,0.926683851346339,0.918929342795433,0.987612508449251,0.924521275317748,0.853842522163353,0.724005197408391,0.682347668425449,0.589839324693985,0.518966617806988,0.449883328063716,0.384033255627909,NA,NA,NA
"NSFTV_237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_41",0.887306676725764,0.822751505919823,0.88483708512833,0.974804809120084,0.878660662897383,0.795152657996173,0.721932852212112,0.739437303720012,0.736908226982113,0.701821459654358,0.622592715312068,0.598106365834005,0.627011681004259,0.597915019668727,0.544660151169206,0.463559138708709,0.44246908917141,0.426291955716588,0.392794889254698,0.335224024010858,0.298796381235568,NA,NA,NA
"NSFTV_227",1.01207256329402,1.0524601239283,1.11333847378031,1.11971098362504,1.02586786908214,0.977273420915275,0.971483911320529,0.950883482602393,0.848920088548552,0.816716802691345,0.756517389649619,0.743155329741131,0.701235236442792,0.647620870193761,0.578800244436845,0.528411044816456,0.469341324564149,0.413027557570544,0.382505246539074,0.361507078168359,0.344282182361017,NA,NA,NA
"NSFTV_244",0.890794267670634,0.873351330505206,0.822623719206453,0.869914123728531,0.87318106297128,0.770014894169411,0.795604297921042,0.763842252535852,0.699653350940905,0.630423049315876,0.610305450808945,0.503325916565235,0.422180721600563,0.386293223546046,0.341589255609237,0.297999834776478,0.257929987363963,0.228715474059308,0.199788863774762,0.203719456295617,0.193620628350624,NA,NA,NA
"NSFTV_253",1.07648640573648,1.0717403469502,1.01561938958707,0.981982589918348,0.916361284759647,0.80925301596328,0.769564084185834,0.754852994181556,0.693464947316368,0.696824534544916,0.727249985284596,0.645537938007053,0.602809899492057,0.555680911367326,0.503503003132005,0.459780652380535,0.41219621100976,0.360069903326217,0.326439388885182,0.293353571767385,0.291874013430719,NA,NA,NA
"NSFTV_278",0.82882075408831,0.778845002892164,0.75941564669292,0.698070447854155,0.652732141407467,0.648479034918764,0.665905956560925,0.627435400617923,0.643634858888197,0.638677268351997,0.625908031607818,0.616884488596634,0.60175503447995,0.599393018640651,0.579541860829207,0.550566002869515,0.515033937770961,0.472150238991976,0.441685710283907,0.410374046794275,0.387718139577406,NA,NA,NA
"NSFTV_388",0.923266695023394,0.869549929676512,1.01235569422777,0.845427580732757,0.914807907497203,0.931915020410596,0.764458199119981,0.822122828143816,0.791576280579527,0.813995668651868,0.725415956753118,0.750835909712059,0.684505566470203,0.643001378488134,0.532218458174258,0.475153517720473,0.424827036260087,0.38253127607988,0.356061256521127,0.313067045464676,0.291268563152548,NA,NA,NA
"NSFTV_389",1.09716120310916,1.03540817760292,0.988407878539188,1.03218099006944,1.12251178627554,1.00750478753688,0.930590452261307,0.864104882459313,0.823073359826413,0.820123253401672,0.805664844242331,0.748488512696493,0.832321441581465,0.790890681887335,0.764543137308261,0.673755536207745,0.606754118442712,0.587276840129942,0.518101545253863,0.463262298152325,0.427856954293794,NA,NA,NA
"NSFTV_332",0.970628728774667,0.939646756013136,0.943986456646548,0.865850994100939,0.819650555933742,0.83545447699375,0.835926449787836,0.828813894799347,0.784465982003507,0.832228793648222,0.799635251690046,0.750971980158198,0.707082766471388,0.702634241214621,0.699757603224632,0.647276952227899,0.644073572846799,0.593202879398511,0.574799450241221,0.556261935872952,0.518288023889043,NA,NA,NA
"NSFTV_386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_618",0.979016598809897,0.871645021645022,0.838010323791647,0.910491071428571,0.973226623675725,0.826203828150345,0.825148319050758,0.800950472003104,0.795805087748305,0.725381490833242,0.735901098359848,0.716317247119262,0.701778162020702,0.712767122196897,0.698971442093965,0.644508505537162,0.577248313073831,0.536396988856231,0.480863166448467,0.443504626829814,0.442791554013545,NA,NA,NA
"NSFTV_622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_627",0.803315538072492,0.773523587061392,0.731741515114025,0.678199562620361,0.732288488210818,0.675345582553447,0.613245584805065,0.56004876779134,0.549125183178649,0.548354258568035,0.508937194113892,0.496096996117431,0.457527920010867,0.474801288017373,0.408955946859947,0.397927861754359,0.349571463497781,0.314151608877313,0.306194333073218,0.270111639029762,0.25516152538256,NA,NA,NA
"NSFTV_629",0.887178872986406,0.877783389192415,0.819304152637486,0.91415900131406,0.867877743846736,0.803555004598712,0.780589548469097,0.775977428456268,0.76862685449525,0.789954881253409,0.717851922057477,0.690096862801793,0.683758311277516,0.656728117288431,0.603180004635863,0.532773247673174,0.50026168540796,0.418485575010292,0.43318615663912,0.426874155934717,0.413381036267548,NA,NA,NA
"NSFTV_221",1.09870550161812,0.990483703959371,1.13556963982068,1.05166583513499,1.04572050619132,0.982161989436289,0.938673456865873,0.916978354769431,0.796167331523891,0.729653658214474,0.657153313954716,0.628909173445226,0.598273061931572,0.529485726918507,0.438662919799691,0.370181960477402,0.332957503173784,0.299443914232996,0.271649690233033,0.242685377905591,0.242318818691938,NA,NA,NA
"NSFTV_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_16",1.07002409264009,0.986253604237913,1.02146251724667,0.940522806646206,0.939738017090984,0.925966527808229,0.852329301304257,0.878658442559753,0.880952988943081,0.842787880132693,0.82243459754653,0.842963950388316,0.898644877343557,0.895802431248188,0.765582570255763,0.694188470695632,0.691595056047996,0.671257264467545,0.600391690502611,0.569974378223122,0.558146031940421,NA,NA,NA
"NSFTV_93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_160",1.03697465578071,1.09141660863424,1.11423795818038,1.00404872100724,1.01185430619087,0.969099356827741,0.945466274050032,0.891534042861328,0.866589883338358,0.915368600059136,0.865082017874522,0.878686791791712,0.762955844161138,0.690581432633964,0.647772912786794,0.595171155835886,0.562469403159607,0.494834486584239,0.461398327981854,0.431231109705543,0.424396465223753,NA,NA,NA
"NSFTV_53",0.909309630421707,0.899670878012528,0.902221183072247,0.790583041006411,0.814364511207605,0.85063876873554,0.745540926190167,0.721771741333874,0.707445731410983,0.742107043524017,0.676715395972937,0.609169607870383,0.602132495194686,0.593195595839734,0.550863005176977,0.523306466586368,0.45547003508309,0.432396638403242,0.41667486507758,0.39068580969986,0.38191005354914,NA,NA,NA
"NSFTV_45",1.13448656606551,1.15485211439746,1.10205947454528,1.03447759517838,1.11162115737724,1.15150864959099,0.981718606872089,0.891822803610191,0.955192844884819,0.967804951755995,0.888244577384666,0.794719839757829,0.766199561712137,0.764874296527488,0.680963953865977,0.58273106338757,0.526594276428074,0.490930051669537,0.440887271017842,0.469867830355258,0.424518121788716,NA,NA,NA
"NSFTV_260",0.983819491256406,0.999874692929017,0.970208457370945,0.943367809746448,0.919052928390682,0.882406870643527,0.841737640210656,0.756079928052124,0.774729905333339,0.718560696209702,0.741365095686899,0.733027317155593,0.666701850357726,0.646819706684726,0.622144824043673,0.58022944119298,0.530336345192235,0.461262240883164,0.4096260764843,0.36219007161776,0.338485442599846,NA,NA,NA
"NSFTV_112",1.09470085470085,1.28026030368764,1.27506390230048,1.21502672115687,1.11931435810142,1.08866695085561,1.0583026590131,0.90721491898502,0.815540550065551,0.894482791337555,0.83989739100339,0.747826159940912,0.674381667105938,0.647254462350274,0.572934036530034,0.501039770198649,0.458882524618083,0.400006211469478,0.359506346085334,0.332758166876261,0.33775916833872,NA,NA,NA
"NSFTV_124",0.844568690095847,0.967765567765568,0.980509331617174,0.94776748104465,0.948203248919761,0.853681419539058,0.872480821739696,0.861466174910322,0.797834897610922,0.771335832246849,0.748588272497289,0.738524693243268,0.756597817674108,0.757423987520868,0.709253474092427,0.664219640744326,0.615656831888866,0.538375044071824,0.461604884497528,0.439924101258919,0.398778871563955,NA,NA,NA
"NSFTV_191",0.954643917458407,0.970769060973974,0.980441885075825,0.927112845386256,0.973282407348921,0.91666733093353,0.849601628186504,0.794837855968751,0.842154733056496,0.830775053756017,0.828539815568128,0.76696082434462,0.761288655357611,0.682186622815899,0.647569222778312,0.607625541760575,0.599085832334304,0.57907014638625,0.542666483170941,0.495487674123321,0.465397272936915,NA,NA,NA
"NSFTV_373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_19",1.13308207705193,1.14969660194175,1.25957911997814,1.2586451918522,1.28132780082988,1.11706254849448,1.08077527718021,1.0437768519724,0.913996003256606,0.906572124034289,0.881597953794772,0.928099676019622,0.914534265981937,0.850859347597334,0.768255550909695,0.668289185894128,0.61533524919679,0.537804408003083,0.464452286998891,0.440559622208253,0.41420391345361,NA,NA,NA
"NSFTV_341",1.11434153966393,1.16239316239316,1.219723183391,1.12233108239978,1.09808478988472,1.01442524774828,1.06047071263194,0.956744742691058,0.957576034341036,0.889893946049647,0.790442213322804,0.739271680950466,0.697657045840407,0.655508728603513,0.577997747027751,0.52808356820566,0.504854840553206,0.425288202843248,0.365628870863152,0.322241411109807,0.297220220986365,NA,NA,NA
"NSFTV_317",1.03983628922237,0.98249645198351,0.924577823998415,0.88718890248878,0.820511274568914,0.813752203878827,0.831871621366197,0.823003165573244,0.720083677327695,0.723820419611389,0.709411130132971,0.664066181808919,0.595709276445639,0.602763892972655,0.578233664991281,0.54521411150616,0.48999612792372,0.417015775800399,0.383527452390548,0.330464045273833,0.289043909062798,NA,NA,NA
"NSFTV_18",1.02630252947697,0.91733422340899,0.881103395483624,0.862332695984704,0.774417891112399,0.718516310826921,0.772873850346315,0.773272904234297,0.69933547061753,0.645549333724947,0.653519754748875,0.59479247525132,0.53596739617329,0.440077695046941,0.392608540259033,0.353814074114479,0.301677476474415,0.275799716507681,0.278669899023386,0.254032640885941,0.250795480839578,NA,NA,NA
"NSFTV_81",0.91396802207613,0.991738430301757,0.926489088224033,0.821641670698274,0.876169987922705,0.874918707999133,0.845365181033716,0.832925649923204,0.823462111119818,0.752829777971267,0.727260075153588,0.723156792966297,0.717805918362837,0.683276629466547,0.619369380453452,0.617908721818473,0.635512880451651,0.586361383885681,0.535242732849875,0.493356802180332,0.447285808166733,NA,NA,NA
"NSFTV_336",0.981201654973916,0.926534678122276,0.92297104888467,0.921409324732588,0.942528735632184,0.941343936755917,0.90140683975752,0.853117034333008,0.841366735373395,0.828648009602281,0.856940554989817,0.783068118738601,0.711966832970276,0.657614488302773,0.643917073352149,0.582948963855925,0.539706233025403,0.466510178581529,0.405168403064881,0.379636480997513,0.352504110501377,NA,NA,NA
"NSFTV_78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_378",1.17589009287926,1.14723417100596,1.09768471045388,1.07640834762243,1.09593579234973,1.09252493846353,1.03782928960839,1.05556736255293,1.03008360128617,1.02024814842285,0.960753505224566,0.920604659434466,0.851957685534004,0.774452601153242,0.704835355359972,0.632091957029561,0.571531815323987,0.505194378515552,0.444197073549683,0.409303012464593,0.380591955818048,NA,NA,NA
"NSFTV_131",0.966354141941609,0.95405428769018,0.981111395272369,0.927852672786921,0.910779938265537,0.906241425504786,0.789481224845982,0.791124284885167,0.761507154623857,0.722840115784097,0.620174585585382,0.567603617512984,0.531433354258213,0.485138706610121,0.41949062266023,0.380892509206647,0.332112227256805,0.287453524823212,0.282903313828336,0.253703829312593,0.24691165072797,NA,NA,NA
"NSFTV_153",1.02250432775534,1.0252624671916,1.02518009384707,1.05763131014462,1.01977487070277,0.994831779489258,0.937964416535845,0.92818618082983,0.839894344906597,0.800700430338197,0.763902428572959,0.724214464063577,0.661060544643844,0.604783422110896,0.590181779214114,0.584177324790342,0.567697982131027,0.485201556454546,0.429957066392631,0.429717523136046,0.393171279964153,NA,NA,NA
"NSFTV_228",0.857080799304952,0.898447361777329,0.907327249022164,0.925504666811374,0.934879960194054,0.916642178469977,0.920129242040707,0.903880931423542,0.881747723548184,0.828985129141664,0.756557589923387,0.725479567152953,0.666640691532292,0.627388072701934,0.577849076193799,0.553764738650079,0.492827107804258,0.449423333567465,0.407475516293659,0.348657774182486,0.322804864985929,NA,NA,NA
"NSFTV_261",0.976379659058076,0.942365591397849,0.983172275908031,0.97027658349978,0.929639380091397,0.95971855406141,0.903023000756909,0.839711250087183,0.94576855964467,0.96113032073447,0.947659278976911,0.893501709144365,0.864041533465651,0.769236811317401,0.670448214385203,0.585451042849949,0.547193918635988,0.472222662539261,0.410807068750994,0.40104439499807,0.374160600376332,NA,NA,NA
"NSFTV_346",1.07389733451496,1.07640807651435,1.09420483971783,0.983426265364591,0.985653884693404,0.998097551103016,0.922793560318952,0.962132425498322,0.958861193240782,0.83860793410194,0.788820761443034,0.786705433593854,0.735262038751306,0.637414616454089,0.548954291351529,0.46499246162662,0.413909088637329,0.358317947826842,0.316929352042739,0.290921644530252,0.282068799810096,NA,NA,NA
"NSFTV_262",0.822089098083963,0.86827349894868,0.821973053068956,0.855840734783318,0.779776918334174,0.779323671497585,0.778365243723747,0.786794199321197,0.776459263439165,0.696639076140252,0.633399414490215,0.563505222606531,0.50021666659516,0.459306795135559,0.367936376292171,0.320807198232085,0.302404139350511,0.257154214665372,0.236998022706418,0.210941891277,0.20923268006032,NA,NA,NA
"NSFTV_276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_323",1.15256181493755,1.1536303630363,1.13173729356036,1.11774600504626,1.1070701534607,1.04493035794518,0.996460903239043,0.955170023648373,0.802473320948649,0.779597190966764,0.780407652282775,0.73670626759257,0.645234664271452,0.647719517743403,0.627686604053386,0.543360211288741,0.510089997224755,0.478258346551124,0.400213597220532,0.353063353725974,0.32286908450175,NA,NA,NA
"NSFTV_331",0.842545239968529,1.0054449700973,1.01092934956176,1.01369224494552,0.95989084664424,0.892649988540399,0.970251997541487,1.00201175702155,0.866984899735508,0.705775041789893,0.724194477684705,0.643980273410048,0.567022477144957,0.541096407247757,0.44177361169822,0.401655511137299,0.35244137305993,0.309274949001696,0.298267326732673,0.273301426846178,0.270022150676626,NA,NA,NA
"NSFTV_324",0.810984964713102,0.928865104744502,0.8763419283636,0.802233365340161,0.885758706467662,0.777817797627623,0.743687138882945,0.791881294687476,0.799247855848056,0.802792095715577,0.73819412835685,0.705538412914923,0.669721024200828,0.617232452857967,0.519138486272934,0.463056136346598,0.44798210970595,0.411196711117253,0.346260221775057,0.309719053937867,0.276329425196505,NA,NA,NA
