"NSFTV.ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"NSFTV_1",-12.7437048537417,-0.492473988179508,4.37693568288742,8.15861312019444,4.35899045272811,2.92329399041468,1.92522794054463,1.78424857996805,-0.12735817007052,-0.284054709457727,0.723428398163855,1.13344240780343,1.20176284972092,1.20189802208169,1.11726474416191,1.10326870094728,1.01575421886805,0.928474682548335,0.946837547843648,0.963102481489482,0.963493396176151,0.966807186463049,0.95139459714863,NA
"NSFTV_10",10.4918120068247,12.3107186131919,19.4728058929692,13.5151202437824,3.01050679767735,1.86491467130866,2.47032236879919,2.43110429029893,1.8709316314339,1.90139754279614,1.6248865034963,1.31263034442462,1.3341209949654,1.12936055790608,1.17670104865868,1.0614592524042,1.1051848121884,1.07897784711575,1.08037143340434,1.08878626121148,1.09290765090928,1.10712203927435,1.11337948363658,NA
"NSFTV_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_101",-12.7559123261065,-1.60488237075211,4.27867521102969,10.4746346832806,3.46817966643176,2.6596526881897,0.652947708861752,0.0898407676627119,0.11904912468232,0.400031955937165,0.609119963439464,0.470161634810472,0.445702514625952,0.403426933322265,0.499215466195709,0.593821116160655,0.646918764353581,0.673269412870264,0.722136326219734,0.741511289148262,0.806964626233986,0.8433326812571,0.861493127070446,NA
"NSFTV_102",-6.48529777184157,-9.34193449177303,-6.89985573389518,-8.81704465488423,-1.87008205652898,0.0955967770831447,0.972227652901743,1.94755144484284,1.8577916121952,1.57851590733877,1.20584521801487,1.18434523753371,1.10935862217521,1.0487539355429,0.924046224414528,0.926843368844187,0.936746108748118,0.883568933930037,0.894200071933397,0.887643973696321,0.895614712006151,0.924706934624584,0.908610899831192,NA
"NSFTV_103",-10.5207762832655,-4.62714044897801,-3.65343195547681,1.1364742441705,-2.82529488256605,-0.39812026169961,-0.108094409666904,0.59195705300313,0.538878400831218,1.18411233806193,0.885222262021109,0.785404827895236,0.66182305482595,0.763428365548441,0.922625465623554,0.905005893073046,0.823801733544951,0.86662953163256,0.909400466072048,0.989556778629976,0.985604592491635,1.02913070321541,1.03491794893851,NA
"NSFTV_104",21.3466124361016,17.6067419548821,17.2613656318596,8.21093325163556,4.68887592325723,2.80557707958977,2.75526135562966,2.66296342564993,1.9738638717224,1.75561064892094,1.76933398565814,1.65523629260885,1.5433897796743,1.29665008039865,1.27323648804356,1.26009236400278,1.18663925394156,1.12511412695905,1.08712949648634,1.07668056698156,1.07838333247553,1.04141481411168,1.08018951064471,NA
"NSFTV_105",12.3883393945253,5.40876357517681,5.05308414345199,12.2959788352767,4.83879397899234,3.69547177446821,3.66621798456907,1.28980439712008,1.36269229026817,1.57629975116649,1.60955553946666,1.5075822225022,1.46051926286268,1.43727849503171,1.39873218292023,1.32467211722593,1.29904620205133,1.28421746265122,1.26442863372086,1.22111833734221,1.20272560272321,1.16636634048523,1.16442206771176,NA
"NSFTV_106",-6.37089290051756,6.54302616411218,9.10031498969419,5.21766242198665,1.76617659018979,2.11099849988436,1.66385123465814,1.45775183907977,1.19865541860073,1.37771846561672,1.24157654138184,1.08080127512597,1.08491407721035,1.10963961759294,1.01970939370289,1.07209013171299,1.08404388839124,1.04177828195816,1.04360640802739,1.03912644193329,1.01710356640153,1.03770276286332,1.03169388672608,NA
"NSFTV_107",-7.19781012072439,-8.91512354834608,-15.8691454059393,-10.7759768141916,-3.6478143548361,-0.32412834583062,-0.681461565631655,0.400740931547646,0.507051973620353,0.403086439544803,0.64389742495691,0.960399638829746,1.10963402952612,1.00039714656761,0.925950185139538,0.969783243901784,1.06316120946166,1.17278635172047,1.172688759243,1.12294153822194,1.13518584122397,1.05249597105732,1.09293383965153,NA
"NSFTV_108",-30.4663196299827,-51.3146895723663,-74.7233520333514,-43.0503121892401,-12.9471582832748,-10.6657812290745,-8.59751283537699,-4.90896115864427,-3.59660274898107,-3.53604226724963,-2.93513993480338,-1.63771349820117,-0.813257666527926,-0.590893236091711,-0.229328554164994,0.0339998502577285,0.420216255811587,0.447583289903567,0.545894772266426,0.544311228704309,0.693802723645563,0.669057170671872,0.710527808926744,NA
"NSFTV_11",-7.16011196617103,-10.5782726121507,-12.5627736659679,-12.1064198410782,-2.33521196218949,0.132793504675762,0.767002218587141,1.2766822629335,1.30730306880047,1.05836751364858,0.976861776015141,1.15448768760759,1.26792100354302,1.12947476106284,1.0343294370292,1.0287577548989,1.04375462054642,1.00739531503786,1.02703364915121,1.02831737640678,1.00482722341809,1.02423384092881,1.02221309208675,NA
"NSFTV_110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_112",-28.7314531252493,-21.9853242778575,-18.0002064585789,-21.0967919644013,-6.00323671929586,-2.96434480538505,-2.02164521332384,-0.607275469001405,-0.0192922305393121,0.353112031607775,0.39759604657478,0.240443834143906,0.4226238441506,0.697399592527463,0.673710021944616,0.80565231879284,0.865983196228989,0.897581702192184,0.925764310467657,0.943339746316797,0.919947685555925,0.961457469018408,0.950511374897531,NA
"NSFTV_113",-4.42780361782223,3.86630106793216,-3.71992469220884,-2.46805237226022,0.960262677311028,0.455857295671928,1.42933965434475,1.12721668520229,1.82592184186739,1.17087340002563,1.5622930044409,1.57261512987327,1.40749107480886,1.25063010010528,1.14728425745959,1.12677448889155,1.08827651623283,1.10023206705802,1.09702936382767,1.11066342239145,1.06343572679522,1.07561887085644,1.07203176209418,NA
"NSFTV_114",6.27397852358478,22.5733707568388,17.5636771791101,3.68187973635772,0.71589999929366,0.524892699055689,0.0312733668782567,-0.784268787709536,0.785069211223695,1.2766498256081,0.820001857183883,0.909844201368138,1.12073686373803,0.882180015773895,0.889123215266898,0.823086153252614,0.911026918373619,0.931159722740039,0.940771380951283,0.969490762109688,0.956946862350247,0.981983133607574,0.939828136391584,NA
"NSFTV_115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_116",15.8710434913081,8.59473435229997,11.2667321659943,4.23024077964064,3.07926499561893,1.45718986556883,1.37045834751461,2.1012488322595,1.6898371184498,1.63543646485296,1.44467546296454,1.28990988540022,1.16111904219491,1.04189171367557,1.05442919809898,1.12624739680825,1.04177131378235,0.980102165104559,0.908386523675848,0.951798974654357,0.947082978066214,0.959472156305215,0.936701639289384,NA
"NSFTV_117",-1.1066162015284,-12.1341303207053,-4.11008091950954,-4.61957768690809,-0.00788273276304286,0.784719979870879,-0.0869449505025371,-0.153178754921746,0.61766103209281,0.678256369696943,0.578295758344637,0.727949991229443,0.967266885834375,0.882794538928551,0.852984197343618,0.961731912520084,0.975975601646625,0.955589281594541,0.949720573173286,0.959646811406986,0.936245852566241,0.932928556643032,0.931586599047728,NA
"NSFTV_118",0.494518930909812,4.87434149870104,9.66598447702317,7.51265863324711,3.16215013751832,2.56658086625308,2.3214916694196,2.23777910921624,2.53480304025484,2.7004957356032,2.07145942413109,1.70139113455673,1.66820122757472,1.52194852601559,1.40181710538546,1.30105406870767,1.20630847688584,1.18172983254926,1.18397185884458,1.15622878672882,1.12312747574714,1.10861135286626,1.11549953263698,NA
"NSFTV_119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSFTV_120",13.1018156683042,2.06714715214352,6.9582165066003,9.41532916149043,3.59732847249564,3.21035343373435,3.79380787122636,3.25360449755872,2.37888203734019,2.35948079667128,1.97801470049603,1.6001790430734,1.43829547505903,1.38624244788516,1.33281675172043,1.25813200610896,1.20241143244468,1.1352213564725,1.13755324807993,1.10442882847577,1.07936799435756,1.07343353146881,1.06038259212756,NA
"NSFTV_121",-0.339059472056654,24.8220001240297,21.8235391333502,15.348565188494,4.3258651580922,3.66588729272141,3.15794952537207,1.86678818167974,1.4242403358846,1.26903153843202,1.08453420397815,0.983991376143927,0.873467821874521,0.938810278619452,0.84975191171405,0.785556041538219,0.859341329879816,0.900064502155742,0.9683469553311,0.963560235750177,1.00921705178746,1.01409347740829,1.03449436774548,NA
"NSFTV_122",-12.2412938445543,-10.5174833323244,-5.37716198098005,-6.33557124127572,-2.55122965164784,-0.64387328942311,-1.20269912023248,-0.0317146261343821,0.129543145538607,0.50006033596187,0.952072979688196,0.747254831746218,1.01884360600697,1.07034303295648,1.06730137027461,1.05323483322138,1.12152625341837,1.13709433843741,1.08286428401636,1.05096244599208,1.05493957173601,1.02780191582904,1.04907778299724,NA
"NSFTV_123",-6.41215759416797,7.67125372065944,-1.06882209382875,2.35151904628519,1.09423451707642,1.07250976660497,0.364186406083191,0.699486154827057,0.83955081609725,0.74763137072341,0.945341148300503,0.853948827827801,0.843086415515527,0.801397502702111,0.779694786623447,0.8103435385518,0.824346908847344,0.811931077189452,0.846686680542294,0.85862372788894,0.870574267344102,0.85330628136842,0.823594975228018,NA
